num_date_time,answer
1 2020-08-27 08,2561.9025497100024
1 2020-08-27 09,2589.1457805796745
1 2020-08-27 10,2589.1457805796745
1 2020-08-27 11,2589.1457805796745
1 2020-08-27 12,2898.247756327822
1 2020-08-27 13,2898.247756327822
1 2020-08-27 14,2898.247756327822
1 2020-08-27 15,2945.2796189776973
1 2020-08-27 16,2945.2796189776973
1 2020-08-27 17,2945.2796189776973
1 2020-08-27 18,2744.528573462956
1 2020-08-27 19,2744.528573462956
1 2020-08-27 20,2744.528573462956
1 2020-08-27 21,2865.6380409492217
1 2020-08-27 22,2865.6380409492217
1 2020-08-27 23,2865.6380409492217
1 2020-08-28 00,2798.8126454827543
1 2020-08-28 01,2798.8126454827543
1 2020-08-28 02,2798.8126454827543
1 2020-08-28 03,2645.854200019401
1 2020-08-28 04,2645.854200019401
1 2020-08-28 05,2645.854200019401
1 2020-08-28 06,2634.0680866167863
1 2020-08-28 07,2634.0680866167863
1 2020-08-28 08,2634.0680866167863
1 2020-08-28 09,2822.3298878295786
1 2020-08-28 10,2822.3298878295786
1 2020-08-28 11,2822.3298878295786
1 2020-08-28 12,2768.471790431629
1 2020-08-28 13,2768.471790431629
1 2020-08-28 14,2768.471790431629
1 2020-08-28 15,2880.921021079246
1 2020-08-28 16,2880.921021079246
1 2020-08-28 17,2880.921021079246
1 2020-08-28 18,3248.0330648092877
1 2020-08-28 19,3248.0330648092877
1 2020-08-28 20,3248.0330648092877
1 2020-08-28 21,2831.7025711984056
1 2020-08-28 22,2831.7025711984056
1 2020-08-28 23,2831.7025711984056
1 2020-08-29 00,2103.930026486549
1 2020-08-29 01,2103.930026486549
1 2020-08-29 02,2103.930026486549
1 2020-08-29 03,2011.2616947706292
1 2020-08-29 04,2011.2616947706292
1 2020-08-29 05,2011.2616947706292
1 2020-08-29 06,2042.3072617759635
1 2020-08-29 07,2042.3072617759635
1 2020-08-29 08,2042.3072617759635
1 2020-08-29 09,2488.5765312440562
1 2020-08-29 10,2488.5765312440562
1 2020-08-29 11,2488.5765312440562
1 2020-08-29 12,2792.0574949199654
1 2020-08-29 13,2792.0574949199654
1 2020-08-29 14,2792.0574949199654
1 2020-08-29 15,3063.3099852012074
1 2020-08-29 16,3063.3099852012074
1 2020-08-29 17,3063.3099852012074
1 2020-08-29 18,2984.2605783329564
1 2020-08-29 19,2984.2605783329564
1 2020-08-29 20,2984.2605783329564
1 2020-08-29 21,2381.697687937517
1 2020-08-29 22,2381.697687937517
1 2020-08-29 23,2381.697687937517
1 2020-08-30 00,2684.7092754886357
1 2020-08-30 01,2684.7092754886357
1 2020-08-30 02,2684.7092754886357
1 2020-08-30 03,2195.8893986146936
1 2020-08-30 04,2195.8893986146936
1 2020-08-30 05,2195.8893986146936
1 2020-08-30 06,2152.4840367426777
1 2020-08-30 07,2152.4840367426777
1 2020-08-30 08,2152.4840367426777
1 2020-08-30 09,2423.584325176089
1 2020-08-30 10,2423.584325176089
1 2020-08-30 11,2423.584325176089
1 2020-08-30 12,2940.960570561096
1 2020-08-30 13,2940.960570561096
1 2020-08-30 14,2940.960570561096
1 2020-08-30 15,2797.300379890829
1 2020-08-30 16,2797.300379890829
1 2020-08-30 17,2797.300379890829
1 2020-08-30 18,2565.107999839158
1 2020-08-30 19,2565.107999839158
1 2020-08-30 20,2565.107999839158
1 2020-08-30 21,2295.462405077728
1 2020-08-30 22,2295.462405077728
1 2020-08-30 23,2295.462405077728
1 2020-08-31 00,2509.400016719361
1 2020-08-31 01,2509.400016719361
1 2020-08-31 02,2509.400016719361
1 2020-08-31 03,2645.033353943241
1 2020-08-31 04,2645.033353943241
1 2020-08-31 05,2645.033353943241
1 2020-08-31 06,2209.7386760268305
1 2020-08-31 07,2209.7386760268305
1 2020-08-31 08,2209.7386760268305
1 2020-08-31 09,2206.776679652121
1 2020-08-31 10,2206.776679652121
1 2020-08-31 11,2206.776679652121
1 2020-08-31 12,2458.102951831523
1 2020-08-31 13,2458.102951831523
1 2020-08-31 14,2458.102951831523
1 2020-08-31 15,2686.51496657484
1 2020-08-31 16,2686.51496657484
1 2020-08-31 17,2686.51496657484
1 2020-08-31 18,2542.361545184495
1 2020-08-31 19,2542.361545184495
1 2020-08-31 20,2542.361545184495
1 2020-08-31 21,2446.6571666629043
1 2020-08-31 22,2446.6571666629043
1 2020-08-31 23,2446.6571666629043
2 2020-08-25 00,2154.2121712602825
2 2020-08-25 01,2214.34034945709
2 2020-08-25 02,2214.34034945709
2 2020-08-25 03,1986.1245712096606
2 2020-08-25 04,2160.700288923696
2 2020-08-25 05,2160.700288923696
2 2020-08-25 06,1864.7434007447346
2 2020-08-25 07,2061.745863056989
2 2020-08-25 08,2061.745863056989
2 2020-08-25 09,2871.9909713449633
2 2020-08-25 10,2729.400456064732
2 2020-08-25 11,2729.400456064732
2 2020-08-25 12,2838.248281128071
2 2020-08-25 13,2688.9980747626983
2 2020-08-25 14,2688.9980747626983
2 2020-08-25 15,2684.566094118401
2 2020-08-25 16,2643.2836730143367
2 2020-08-25 17,2643.2836730143367
2 2020-08-25 18,2665.7289653670064
2 2020-08-25 19,2615.546380037133
2 2020-08-25 20,2615.546380037133
2 2020-08-25 21,2653.3124356972353
2 2020-08-25 22,2562.2156600989324
2 2020-08-25 23,2562.2156600989324
2 2020-08-26 00,2562.835584018921
2 2020-08-26 01,2538.4681310385954
2 2020-08-26 02,2538.4681310385954
2 2020-08-26 03,2543.5668395069783
2 2020-08-26 04,2473.477465002544
2 2020-08-26 05,2473.477465002544
2 2020-08-26 06,2377.3710857179667
2 2020-08-26 07,2350.0256069161787
2 2020-08-26 08,2350.0256069161787
2 2020-08-26 09,2703.284399832841
2 2020-08-26 10,2659.604757183225
2 2020-08-26 11,2659.604757183225
2 2020-08-26 12,2739.047404547879
2 2020-08-26 13,2554.533579963996
2 2020-08-26 14,2554.533579963996
2 2020-08-26 15,2793.7437742399266
2 2020-08-26 16,2585.137950391252
2 2020-08-26 17,2585.137950391252
2 2020-08-26 18,2776.0954539322247
2 2020-08-26 19,2563.087734576455
2 2020-08-26 20,2563.087734576455
2 2020-08-26 21,2370.875118469632
2 2020-08-26 22,2557.5944625185
2 2020-08-26 23,2557.5944625185
2 2020-08-27 00,2417.0571885117542
2 2020-08-27 01,2535.415520460939
2 2020-08-27 02,2535.415520460939
2 2020-08-27 03,2454.994847463797
2 2020-08-27 04,2322.9865938965922
2 2020-08-27 05,2322.9865938965922
2 2020-08-27 06,2118.279129794156
2 2020-08-27 07,2191.8652522912407
2 2020-08-27 08,2191.8652522912407
2 2020-08-27 09,2071.4767991604817
2 2020-08-27 10,2595.5241995124443
2 2020-08-27 11,2595.5241995124443
2 2020-08-27 12,2187.138090516126
2 2020-08-27 13,2348.6304999618296
2 2020-08-27 14,2348.6304999618296
2 2020-08-27 15,2428.859652251763
2 2020-08-27 16,2411.501924349296
2 2020-08-27 17,2411.501924349296
2 2020-08-27 18,2815.198126040437
2 2020-08-27 19,2539.067704697005
2 2020-08-27 20,2539.067704697005
2 2020-08-27 21,2543.9461139482955
2 2020-08-27 22,2450.2756521504
2 2020-08-27 23,2450.2756521504
2 2020-08-28 00,2257.345523065888
2 2020-08-28 01,2075.29923725293
2 2020-08-28 02,2075.29923725293
2 2020-08-28 03,2207.470977107733
2 2020-08-28 04,2137.9269276498726
2 2020-08-28 05,2137.9269276498726
2 2020-08-28 06,2303.515989587539
2 2020-08-28 07,2589.369036691344
2 2020-08-28 08,2589.369036691344
2 2020-08-28 09,2633.873145960269
2 2020-08-28 10,2820.1657147173137
2 2020-08-28 11,2820.1657147173137
2 2020-08-28 12,2694.427240015299
2 2020-08-28 13,2756.087140843082
2 2020-08-28 14,2756.087140843082
2 2020-08-28 15,2726.705230205325
2 2020-08-28 16,2720.808986095849
2 2020-08-28 17,2720.808986095849
2 2020-08-28 18,2948.8875118345677
2 2020-08-28 19,2508.453050962245
2 2020-08-28 20,2508.453050962245
2 2020-08-28 21,2145.793501329576
2 2020-08-28 22,2076.2328995645244
2 2020-08-28 23,2076.2328995645244
2 2020-08-29 00,2280.0743645731404
2 2020-08-29 01,2399.854029820245
2 2020-08-29 02,2399.854029820245
2 2020-08-29 03,2404.3225733735394
2 2020-08-29 04,2495.7756166772688
2 2020-08-29 05,2495.7756166772688
2 2020-08-29 06,2255.860529026759
2 2020-08-29 07,2573.482367234193
2 2020-08-29 08,2573.482367234193
2 2020-08-29 09,3352.6182957233154
2 2020-08-29 10,3237.9915590800683
2 2020-08-29 11,3237.9915590800683
2 2020-08-29 12,2661.4852336807835
2 2020-08-29 13,2598.403192563017
2 2020-08-29 14,2598.403192563017
2 2020-08-29 15,2680.280884760944
2 2020-08-29 16,2570.9621976373364
2 2020-08-29 17,2570.9621976373364
2 2020-08-29 18,3255.386368819056
2 2020-08-29 19,2928.321445143644
2 2020-08-29 20,2928.321445143644
2 2020-08-29 21,2674.7535542947685
2 2020-08-29 22,2459.307325372593
2 2020-08-29 23,2459.307325372593
2 2020-08-30 00,2310.1713295667396
2 2020-08-30 01,2281.597911316669
2 2020-08-30 02,2281.597911316669
2 2020-08-30 03,2220.9128311989302
2 2020-08-30 04,2254.596132362141
2 2020-08-30 05,2254.596132362141
2 2020-08-30 06,1987.1527820420945
2 2020-08-30 07,2147.274116370791
2 2020-08-30 08,2147.274116370791
2 2020-08-30 09,2656.875190166309
2 2020-08-30 10,2619.526920410849
2 2020-08-30 11,2619.526920410849
2 2020-08-30 12,2699.451723492857
2 2020-08-30 13,2639.5665191856688
2 2020-08-30 14,2639.5665191856688
2 2020-08-30 15,2622.4932659555757
2 2020-08-30 16,2548.134342037531
2 2020-08-30 17,2548.134342037531
2 2020-08-30 18,2704.2917283855536
2 2020-08-30 19,2545.509594806542
2 2020-08-30 20,2545.509594806542
2 2020-08-30 21,2377.204076194846
2 2020-08-30 22,2368.9854490351377
2 2020-08-30 23,2368.9854490351377
2 2020-08-31 00,2170.034357186244
2 2020-08-31 01,2241.140865534575
2 2020-08-31 02,2241.140865534575
2 2020-08-31 03,2174.2145706317287
2 2020-08-31 04,2227.3285191494247
2 2020-08-31 05,2227.3285191494247
2 2020-08-31 06,2169.5868497602473
2 2020-08-31 07,2285.462400379551
2 2020-08-31 08,2285.462400379551
2 2020-08-31 09,2584.134051062965
2 2020-08-31 10,2326.8600966931917
2 2020-08-31 11,2326.8600966931917
2 2020-08-31 12,2393.542641308685
2 2020-08-31 13,2248.2362174615328
2 2020-08-31 14,2248.2362174615328
2 2020-08-31 15,2627.270418461052
2 2020-08-31 16,2569.299206095714
2 2020-08-31 17,2569.299206095714
2 2020-08-31 18,2441.3465187182805
2 2020-08-31 19,2242.83105153719
2 2020-08-31 20,2242.83105153719
2 2020-08-31 21,2158.9098394965554
2 2020-08-31 22,2283.1140310644337
2 2020-08-31 23,2283.1140310644337
3 2020-08-25 00,2740.162762138992
3 2020-08-25 01,2243.2643478273912
3 2020-08-25 02,2243.2643478273912
3 2020-08-25 03,2682.136771810452
3 2020-08-25 04,1968.9113425365247
3 2020-08-25 05,1968.9113425365247
3 2020-08-25 06,2757.5970326088823
3 2020-08-25 07,1970.7214655303978
3 2020-08-25 08,1970.7214655303978
3 2020-08-25 09,3642.562088715381
3 2020-08-25 10,2535.3678716726668
3 2020-08-25 11,2535.3678716726668
3 2020-08-25 12,3224.1362369790627
3 2020-08-25 13,2483.6619031357945
3 2020-08-25 14,2483.6619031357945
3 2020-08-25 15,3240.108679347475
3 2020-08-25 16,2417.838947679726
3 2020-08-25 17,2417.838947679726
3 2020-08-25 18,3516.784156045352
3 2020-08-25 19,2562.441822119061
3 2020-08-25 20,2562.441822119061
3 2020-08-25 21,3527.3488957223876
3 2020-08-25 22,2624.1380287355623
3 2020-08-25 23,2624.1380287355623
3 2020-08-26 00,2260.4423612870473
3 2020-08-26 01,2099.2953233630656
3 2020-08-26 02,2099.2953233630656
3 2020-08-26 03,2675.357315175469
3 2020-08-26 04,2322.5102331631383
3 2020-08-26 05,2322.5102331631383
3 2020-08-26 06,2857.8426782916
3 2020-08-26 07,2401.106997647616
3 2020-08-26 08,2401.106997647616
3 2020-08-26 09,3634.2418465070464
3 2020-08-26 10,2644.6544951108585
3 2020-08-26 11,2644.6544951108585
3 2020-08-26 12,2672.930685421529
3 2020-08-26 13,2200.9825131961848
3 2020-08-26 14,2200.9825131961848
3 2020-08-26 15,2755.720872149123
3 2020-08-26 16,2217.794477353313
3 2020-08-26 17,2217.794477353313
3 2020-08-26 18,3675.754844605163
3 2020-08-26 19,2614.0018918444625
3 2020-08-26 20,2614.0018918444625
3 2020-08-26 21,3095.8133015900758
3 2020-08-26 22,2532.289719238095
3 2020-08-26 23,2532.289719238095
3 2020-08-27 00,3699.466407901858
3 2020-08-27 01,2396.565531866896
3 2020-08-27 02,2396.565531866896
3 2020-08-27 03,3531.505957234036
3 2020-08-27 04,2070.249627551202
3 2020-08-27 05,2070.249627551202
3 2020-08-27 06,4076.321598053337
3 2020-08-27 07,2542.8712902917073
3 2020-08-27 08,2542.8712902917073
3 2020-08-27 09,3500.5482268849078
3 2020-08-27 10,2531.583458806565
3 2020-08-27 11,2531.583458806565
3 2020-08-27 12,3578.4971215080877
3 2020-08-27 13,2582.326247979255
3 2020-08-27 14,2582.326247979255
3 2020-08-27 15,3703.1187159426427
3 2020-08-27 16,2552.8535086016823
3 2020-08-27 17,2552.8535086016823
3 2020-08-27 18,3818.3895282858534
3 2020-08-27 19,2724.3451814020946
3 2020-08-27 20,2724.3451814020946
3 2020-08-27 21,2810.967347035777
3 2020-08-27 22,2026.628198301879
3 2020-08-27 23,2026.628198301879
3 2020-08-28 00,3132.160920258599
3 2020-08-28 01,2360.796053362399
3 2020-08-28 02,2360.796053362399
3 2020-08-28 03,3124.8792764827867
3 2020-08-28 04,2045.295140257248
3 2020-08-28 05,2045.295140257248
3 2020-08-28 06,3109.07109209079
3 2020-08-28 07,2546.691998573516
3 2020-08-28 08,2546.691998573516
3 2020-08-28 09,4124.11445728914
3 2020-08-28 10,2865.430603275585
3 2020-08-28 11,2865.430603275585
3 2020-08-28 12,3768.866439001519
3 2020-08-28 13,2657.348867218476
3 2020-08-28 14,2657.348867218476
3 2020-08-28 15,5566.004564648592
3 2020-08-28 16,3315.3050741102857
3 2020-08-28 17,3315.3050741102857
3 2020-08-28 18,4830.274422029561
3 2020-08-28 19,3200.8598425472246
3 2020-08-28 20,3200.8598425472246
3 2020-08-28 21,3292.8210456485217
3 2020-08-28 22,2590.246206022586
3 2020-08-28 23,2590.246206022586
3 2020-08-29 00,2814.6361906571624
3 2020-08-29 01,2069.649934032408
3 2020-08-29 02,2069.649934032408
3 2020-08-29 03,3374.0702023317003
3 2020-08-29 04,1985.4247713727993
3 2020-08-29 05,1985.4247713727993
3 2020-08-29 06,3105.3994579041555
3 2020-08-29 07,1980.937088398911
3 2020-08-29 08,1980.937088398911
3 2020-08-29 09,4615.819264830065
3 2020-08-29 10,2922.888769269056
3 2020-08-29 11,2922.888769269056
3 2020-08-29 12,3429.808948161061
3 2020-08-29 13,3002.861384371488
3 2020-08-29 14,3002.861384371488
3 2020-08-29 15,4090.067672867023
3 2020-08-29 16,3062.3730512740053
3 2020-08-29 17,3062.3730512740053
3 2020-08-29 18,3274.5445733000884
3 2020-08-29 19,2126.7205227751347
3 2020-08-29 20,2126.7205227751347
3 2020-08-29 21,2739.103386180568
3 2020-08-29 22,1716.777069115079
3 2020-08-29 23,1716.777069115079
3 2020-08-30 00,2911.6725959191754
3 2020-08-30 01,1873.0928725463248
3 2020-08-30 02,1873.0928725463248
3 2020-08-30 03,2712.6276857282405
3 2020-08-30 04,1745.0045102611934
3 2020-08-30 05,1745.0045102611934
3 2020-08-30 06,2978.593764526968
3 2020-08-30 07,1749.5429482233717
3 2020-08-30 08,1749.5429482233717
3 2020-08-30 09,3022.2247990479705
3 2020-08-30 10,2379.2174058071078
3 2020-08-30 11,2379.2174058071078
3 2020-08-30 12,2984.152700058805
3 2020-08-30 13,2198.9032912780262
3 2020-08-30 14,2198.9032912780262
3 2020-08-30 15,4137.789703549487
3 2020-08-30 16,2653.5205556012797
3 2020-08-30 17,2653.5205556012797
3 2020-08-30 18,4054.186014354618
3 2020-08-30 19,2648.883988250814
3 2020-08-30 20,2648.883988250814
3 2020-08-30 21,3726.6373227013987
3 2020-08-30 22,2357.4101695166087
3 2020-08-30 23,2357.4101695166087
3 2020-08-31 00,2766.899070850776
3 2020-08-31 01,2173.1308314999555
3 2020-08-31 02,2173.1308314999555
3 2020-08-31 03,2756.458124052166
3 2020-08-31 04,2187.354869904972
3 2020-08-31 05,2187.354869904972
3 2020-08-31 06,2933.2105365454854
3 2020-08-31 07,2262.076437698085
3 2020-08-31 08,2262.076437698085
3 2020-08-31 09,3522.7907802556347
3 2020-08-31 10,2398.248819851839
3 2020-08-31 11,2398.248819851839
3 2020-08-31 12,2910.8510886591994
3 2020-08-31 13,2563.066555047366
3 2020-08-31 14,2563.066555047366
3 2020-08-31 15,3558.8830290405263
3 2020-08-31 16,2573.340378918021
3 2020-08-31 17,2573.340378918021
3 2020-08-31 18,3555.6465813833024
3 2020-08-31 19,2549.805110361731
3 2020-08-31 20,2549.805110361731
3 2020-08-31 21,3591.1454669730324
3 2020-08-31 22,2462.5511841417706
3 2020-08-31 23,2462.5511841417706
4 2020-08-25 00,2983.7114951902586
4 2020-08-25 01,2457.879447100997
4 2020-08-25 02,2457.879447100997
4 2020-08-25 03,2053.022758374467
4 2020-08-25 04,1886.4554686978934
4 2020-08-25 05,1886.4554686978934
4 2020-08-25 06,2094.1635532852038
4 2020-08-25 07,1863.6784775544427
4 2020-08-25 08,1863.6784775544427
4 2020-08-25 09,3545.3239265586462
4 2020-08-25 10,2528.6030228602967
4 2020-08-25 11,2528.6030228602967
4 2020-08-25 12,2800.9021616187724
4 2020-08-25 13,2488.420857933898
4 2020-08-25 14,2488.420857933898
4 2020-08-25 15,2134.9060534937485
4 2020-08-25 16,2141.1758269977104
4 2020-08-25 17,2141.1758269977104
4 2020-08-25 18,2855.558868730723
4 2020-08-25 19,2484.285354805077
4 2020-08-25 20,2484.285354805077
4 2020-08-25 21,3388.3746742562707
4 2020-08-25 22,2745.6929203847835
4 2020-08-25 23,2745.6929203847835
4 2020-08-26 00,2857.4053714554816
4 2020-08-26 01,2496.5639031669593
4 2020-08-26 02,2496.5639031669593
4 2020-08-26 03,3013.6372856540647
4 2020-08-26 04,2464.185543990558
4 2020-08-26 05,2464.185543990558
4 2020-08-26 06,3090.7915920505297
4 2020-08-26 07,2369.3158346190658
4 2020-08-26 08,2369.3158346190658
4 2020-08-26 09,3584.2152872293586
4 2020-08-26 10,2553.9852521696325
4 2020-08-26 11,2553.9852521696325
4 2020-08-26 12,3559.687290732669
4 2020-08-26 13,2578.6675955604237
4 2020-08-26 14,2578.6675955604237
4 2020-08-26 15,4015.217851913007
4 2020-08-26 16,2780.86940193852
4 2020-08-26 17,2780.86940193852
4 2020-08-26 18,3467.0260206527983
4 2020-08-26 19,2685.528350361005
4 2020-08-26 20,2685.528350361005
4 2020-08-26 21,2833.86765522104
4 2020-08-26 22,2634.099929936311
4 2020-08-26 23,2634.099929936311
4 2020-08-27 00,2838.7243088549894
4 2020-08-27 01,2628.2377634811082
4 2020-08-27 02,2628.2377634811082
4 2020-08-27 03,2829.158024411079
4 2020-08-27 04,2623.825332105137
4 2020-08-27 05,2623.825332105137
4 2020-08-27 06,3226.423999984269
4 2020-08-27 07,2799.008331931593
4 2020-08-27 08,2799.008331931593
4 2020-08-27 09,3389.8640646010704
4 2020-08-27 10,2937.368283754693
4 2020-08-27 11,2937.368283754693
4 2020-08-27 12,3550.584899877412
4 2020-08-27 13,2738.2554914443576
4 2020-08-27 14,2738.2554914443576
4 2020-08-27 15,3699.5870184184223
4 2020-08-27 16,2737.993708315583
4 2020-08-27 17,2737.993708315583
4 2020-08-27 18,3499.812060907904
4 2020-08-27 19,2653.7980875754597
4 2020-08-27 20,2653.7980875754597
4 2020-08-27 21,2977.7074111542315
4 2020-08-27 22,2602.2516467994838
4 2020-08-27 23,2602.2516467994838
4 2020-08-28 00,2836.528064548841
4 2020-08-28 01,2332.382020144048
4 2020-08-28 02,2332.382020144048
4 2020-08-28 03,2555.4493154494908
4 2020-08-28 04,2093.6399550386645
4 2020-08-28 05,2093.6399550386645
4 2020-08-28 06,2879.461765554276
4 2020-08-28 07,2227.9578507832744
4 2020-08-28 08,2227.9578507832744
4 2020-08-28 09,3712.948924110791
4 2020-08-28 10,2690.3595631941885
4 2020-08-28 11,2690.3595631941885
4 2020-08-28 12,3565.8318724669407
4 2020-08-28 13,2807.43493462296
4 2020-08-28 14,2807.43493462296
4 2020-08-28 15,4229.219233020227
4 2020-08-28 16,2647.198386917104
4 2020-08-28 17,2647.198386917104
4 2020-08-28 18,3464.028185214125
4 2020-08-28 19,2728.426468895447
4 2020-08-28 20,2728.426468895447
4 2020-08-28 21,2253.4695812527443
4 2020-08-28 22,2200.6502653718167
4 2020-08-28 23,2200.6502653718167
4 2020-08-29 00,2654.309192520449
4 2020-08-29 01,2282.401435201441
4 2020-08-29 02,2282.401435201441
4 2020-08-29 03,2403.1542635450533
4 2020-08-29 04,2018.178077102885
4 2020-08-29 05,2018.178077102885
4 2020-08-29 06,2841.4559725461495
4 2020-08-29 07,2281.999456981225
4 2020-08-29 08,2281.999456981225
4 2020-08-29 09,3606.187413493489
4 2020-08-29 10,2513.3595289866753
4 2020-08-29 11,2513.3595289866753
4 2020-08-29 12,3093.609995009423
4 2020-08-29 13,2506.34268490121
4 2020-08-29 14,2506.34268490121
4 2020-08-29 15,3416.101582629405
4 2020-08-29 16,2842.2395416964405
4 2020-08-29 17,2842.2395416964405
4 2020-08-29 18,4125.309468399046
4 2020-08-29 19,2670.9749946075553
4 2020-08-29 20,2670.9749946075553
4 2020-08-29 21,2205.5215273567787
4 2020-08-29 22,2117.183889364058
4 2020-08-29 23,2117.183889364058
4 2020-08-30 00,2642.130188482033
4 2020-08-30 01,2423.47935716462
4 2020-08-30 02,2423.47935716462
4 2020-08-30 03,2546.224636740805
4 2020-08-30 04,2110.322517244104
4 2020-08-30 05,2110.322517244104
4 2020-08-30 06,2537.6195797025907
4 2020-08-30 07,2082.004136221949
4 2020-08-30 08,2082.004136221949
4 2020-08-30 09,3658.240076514486
4 2020-08-30 10,2518.095438979557
4 2020-08-30 11,2518.095438979557
4 2020-08-30 12,3641.1739534113035
4 2020-08-30 13,2647.1511855204026
4 2020-08-30 14,2647.1511855204026
4 2020-08-30 15,3174.304370635982
4 2020-08-30 16,2509.8281207558634
4 2020-08-30 17,2509.8281207558634
4 2020-08-30 18,3502.9513257537164
4 2020-08-30 19,2714.3424716335394
4 2020-08-30 20,2714.3424716335394
4 2020-08-30 21,2964.881615932401
4 2020-08-30 22,2181.264509175926
4 2020-08-30 23,2181.264509175926
4 2020-08-31 00,2929.5683837175397
4 2020-08-31 01,2606.7674226153845
4 2020-08-31 02,2606.7674226153845
4 2020-08-31 03,2978.2976369212793
4 2020-08-31 04,2812.7173939325558
4 2020-08-31 05,2812.7173939325558
4 2020-08-31 06,2732.7694082814755
4 2020-08-31 07,2165.4484771367897
4 2020-08-31 08,2165.4484771367897
4 2020-08-31 09,2804.6823808008007
4 2020-08-31 10,2297.6423846768216
4 2020-08-31 11,2297.6423846768216
4 2020-08-31 12,2943.499955003372
4 2020-08-31 13,2384.860721417433
4 2020-08-31 14,2384.860721417433
4 2020-08-31 15,3499.1636226798164
4 2020-08-31 16,2399.13930553579
4 2020-08-31 17,2399.13930553579
4 2020-08-31 18,2825.8919967153493
4 2020-08-31 19,2323.246259266694
4 2020-08-31 20,2323.246259266694
4 2020-08-31 21,2832.5201402083394
4 2020-08-31 22,2240.6865148795573
4 2020-08-31 23,2240.6865148795573
5 2020-08-25 00,2154.2121712602825
5 2020-08-25 01,2214.34034945709
5 2020-08-25 02,2214.34034945709
5 2020-08-25 03,1986.1245712096606
5 2020-08-25 04,2160.700288923696
5 2020-08-25 05,2160.700288923696
5 2020-08-25 06,1864.7434007447346
5 2020-08-25 07,2061.745863056989
5 2020-08-25 08,2061.745863056989
5 2020-08-25 09,2871.9909713449633
5 2020-08-25 10,2729.400456064732
5 2020-08-25 11,2729.400456064732
5 2020-08-25 12,2838.248281128071
5 2020-08-25 13,2688.9980747626983
5 2020-08-25 14,2688.9980747626983
5 2020-08-25 15,2684.566094118401
5 2020-08-25 16,2643.2836730143367
5 2020-08-25 17,2643.2836730143367
5 2020-08-25 18,2665.7289653670064
5 2020-08-25 19,2615.546380037133
5 2020-08-25 20,2615.546380037133
5 2020-08-25 21,2653.3124356972353
5 2020-08-25 22,2562.2156600989324
5 2020-08-25 23,2562.2156600989324
5 2020-08-26 00,2562.835584018921
5 2020-08-26 01,2538.4681310385954
5 2020-08-26 02,2538.4681310385954
5 2020-08-26 03,2543.5668395069783
5 2020-08-26 04,2473.477465002544
5 2020-08-26 05,2473.477465002544
5 2020-08-26 06,2377.3710857179667
5 2020-08-26 07,2350.0256069161787
5 2020-08-26 08,2350.0256069161787
5 2020-08-26 09,2703.284399832841
5 2020-08-26 10,2659.604757183225
5 2020-08-26 11,2659.604757183225
5 2020-08-26 12,2739.047404547879
5 2020-08-26 13,2554.533579963996
5 2020-08-26 14,2554.533579963996
5 2020-08-26 15,2793.7437742399266
5 2020-08-26 16,2585.137950391252
5 2020-08-26 17,2585.137950391252
5 2020-08-26 18,2776.0954539322247
5 2020-08-26 19,2563.087734576455
5 2020-08-26 20,2563.087734576455
